13,Normal,,Zomba,ZA2772,,Zomba DHO Pharmacy,,,District Health Office,Government of Malawi,GF0812,"Nevirapine (NVP), 50mg/5ml, bottle of 100ml oral suspension",,Bottle,,0,0,0,,280,,,-,,27,,280
14,Normal,,Zomba,ZA2772,,Zomba DHO Pharmacy,,,District Health Office,Government of Malawi,GF5410,"Bioline HIV 1/2, Kit of 25 tests",,Test,,0,0,0,,375,,,-,,0,,-225
15,Normal,,Zomba,ZA2772,,Zomba DHO Pharmacy,,,District Health Office,Government of Malawi,GF0088,"Determine HIV 1/2, Kit of 100 Tests",,Test,,0,0,91,,0,,,-,,29,,-100
16,Normal,,Zomba,ZA2772,,Zomba DHO Pharmacy,,,District Health Office,Government of Malawi,GF0090,"Unigold, Kit of 20 tests",,Test,,0,0,0,,160,,,-,,0,,-140
17,Normal,,Zomba,ZA2768,,Zomba city private clinic,,,Clinic,Private,GF5282,"Dolutegravir (DTG) dispersible, 10mg, pack of 90 dispersible tablets",,Bottle,,0,0,0,,4,,,-,,0,,0
18,Normal,,Zomba,ZA2768,,Zomba city private clinic,,,Clinic,Private,GF0078-A,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 90 tablets (13A)",,Bottle,,0,0,0,,63,,,-,,0,,0
19,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF5118,"Abacavir/Lamivudine (ABC/3TC), 120/60mg, pack of 30 dispersible tablets",,Bottle,,0,48,40,,565,,,-,,0,,48
20,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF1103,"Abacavir/Lamivudine (ABC/3TC), 600/300mg, pack of 30 tablets",,Bottle,,750,0,138,,"1,104",,,-,,0,,0
21,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF5672,"Abacavir/Lamivudine/Dolutegravir, 60/30/5 mg pack of 180 tablets",,Bottle,,0,0,0,,"1,249",,,-,,0,,0
22,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF0570,"Atazanavir/Ritonavir (ATV/r), 300/100mg, pack of 30 tablets",,Bottle,,0,0,4,,0,,,-,,0,,-18
23,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF5555,"Cabotegravir long Acting, 200mg/ml, 3ml.",,Vial,,50,25,9,,25,,,-,,0,,0
24,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF5109,"Darunavir (DRV) 150mg, pack of 240 tablets",,Bottle,,0,0,0,,1,,,-,,0,,0
25,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF1104,"Darunavir (DRV) 600mg, pack of 60 tablets",,Bottle,,0,1,7,,4,,,-,,0,,4
26,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF5282,"Dolutegravir (DTG) dispersible, 10mg, pack of 90 dispersible tablets",,Bottle,,0,0,0,,271,,,-,,0,,0
27,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF5022,"Dolutegravir (DTG), 50mg, pack of 30  tablets",,Bottle,,150,240,307,,168,,,-,,0,,222
28,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF0074,"Efavirenz (EFV), 200mg, pack of 90 tablets",,Bottle,,0,0,0,,20,,,-,,0,,0
29,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF0063,"Efavirenz (EFV), 600mg pack of 30 tablets",,Bottle,,0,0,2,,57,,,-,,0,,0
30,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF5225,"Entecavir 0.5mg tablets, 30 tablets",,Tablets,,5,0,0,,5,,,-,,0,,0
31,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF5313,Isoniazid/Rifapentine 300/300mg pack of 36 tablets,,Tablets,,"1,872","1,680",920,,"7,788",,,-,,0,,0
32,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,TBA53,"Lenacapavir 300 mg, pack of 4 tablets",,1,,680,60,20,,620,,,-,,0,,0
33,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF0076,"Lopinavir/Ritonavir (LPV/r), 100/25mg, pack of 60 tablets",,Bottle,,0,0,0,,44,,,-,,0,,0
34,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF0812,"Nevirapine (NVP), 50mg/5ml, bottle of 100ml oral suspension",,Bottle,,0,45,35,,12,,,-,,0,,-10
35,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF5143,"Paclitaxel 6mg/ml inj 50ml (300mg), vials",,Vial,,100,26,67,,149,,,-,,0,,-5
36,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF5163,"Ritonavir (r),100mg, pack of 30 tablets",,Bottle,,0,4,10,,55,,,-,,0,,54
37,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF0072,"Tenofovir Disoproxil Fumarate/Lamivudine(TDF/3TC ), 300/300mg, pack of 30 tablets",,Bottle,,0,98,106,,225,,,-,,0,,122
38,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF0078,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 30 tablets (13A)",,Bottle,,"2,452",476,556,,"6,160",,,-,,0,,"1,932"
39,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF0078-A,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 90 tablets (13A)",,Bottle,,0,"3,265","2,735",,"6,345",,,-,,0,,"6,816"
40,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF5278,"Tenofovir Disoproxil Fumarate/Lamivudine/Efavirenz (TDF/3TC /EFV), 300/300/400mg, pack of 30 tablets (5A)",,Bottle,,0,48,22,,480,,,-,,0,,0
41,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF0011,"Zidovudine /Lamivudine(AZT/3TC), 300mg/150mg, pack of 60  tablets",,Bottle,,100,48,36,,337,,,-,,0,,-48
42,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF0071,"Zidovudine/Lamivudine (AZT/3TC), 60/30mg, pack of 60 dispersible tablets",,Bottle,,0,0,0,,103,,,-,,0,,0
43,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF0230,"Zidovudine/Lamivudine/Nevirapine (AZT/3TC/NVP), 60/30/50mg, pack of 60 dispersible tablets (2P)",,Bottle,,10,0,7,,509,,,-,,0,,0
44,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,TBA52,Lenacapavir 463.5mg/1.5ml,,Vial,,0,25,9,,25,,,-,,0,,50
45,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF5410,"Bioline HIV 1/2, Kit of 25 tests",,Test,,0,50,67,,250,,,-,,0,,0
46,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF0101,"Cryptococcal Antigen (CrAg LFA), Kit of 50",,Test,,300,200,134,,150,,,-,,0,,0
47,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF0868,"DBS Bundles, 70 microlitre, Pack of 50 Tests",,Test,,"1,000",0,0,,"8,600",,,-,,0,,0
48,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF0325,"Determine Hepatitis B tests, pack of 100 tests",,Test,,0,600,685,,700,,,-,,0,,-400
49,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF0088,"Determine HIV 1/2, Kit of 100 Tests",,Test,,0,"1,900","2,258",,800,,,-,,0,,600
50,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF0087,Determine Syphilis pack of 100 tests,,Test,,0,900,"1,009",,200,,,-,,0,,0
51,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF5099,"OraQuick HIV Self Test Kit, Pack of 25 Tests",,Test,,"1,350",450,534,,"4,725",,,-,,0,,0
52,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF0941,Pima Bead standard,,Each,,1,0,2,,1,,,-,,8,,0
53,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF0835,"Pima catridges for CD4 Count, 100s",,Each,,500,300,408,,300,,,-,,5,,0
54,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,TBA14,Pima thermal paper,,Roll,,0,0,0,,90,,,-,,0,,0
55,Normal,,Zomba,ZA2722,,Zomba Central Hospital,,,Central Hospital,Government of Malawi,GF0090,"Unigold, Kit of 20 tests",,Test,,0,60,87,,240,,,-,,0,,200
56,Normal,,Mzimba North,MZN0574,,Zolozolo Health Centre,,,Health Centre,Government of Malawi,GF5118,"Abacavir/Lamivudine (ABC/3TC), 120/60mg, pack of 30 dispersible tablets",,Bottle,,0,0,3,,0,,,-,,30,,0
57,Normal,,Mzimba North,MZN0574,,Zolozolo Health Centre,,,Health Centre,Government of Malawi,GF1103,"Abacavir/Lamivudine (ABC/3TC), 600/300mg, pack of 30 tablets",,Bottle,,0,0,5,,0,,,-,,30,,0
58,Normal,,Mzimba North,MZN0574,,Zolozolo Health Centre,,,Health Centre,Government of Malawi,GF5672,"Abacavir/Lamivudine/Dolutegravir, 60/30/5 mg pack of 180 tablets",,Bottle,,0,0,0,,39,,,-,,0,,0
59,Normal,,Mzimba North,MZN0574,,Zolozolo Health Centre,,,Health Centre,Government of Malawi,GF5555,"Cabotegravir long Acting, 200mg/ml, 3ml.",,Vial,,0,0,14,,0,,,-,,30,,0
60,Normal,,Mzimba North,MZN0574,,Zolozolo Health Centre,,,Health Centre,Government of Malawi,GF5282,"Dolutegravir (DTG) dispersible, 10mg, pack of 90 dispersible tablets",,Bottle,,0,0,7,,0,,,-,,30,,0
61,Normal,,Mzimba North,MZN0574,,Zolozolo Health Centre,,,Health Centre,Government of Malawi,GF5313,Isoniazid/Rifapentine 300/300mg pack of 36 tablets,,Tablets,,0,0,132,,"1,296",,,-,,0,,0
62,Normal,,Mzimba North,MZN0574,,Zolozolo Health Centre,,,Health Centre,Government of Malawi,GF0812,"Nevirapine (NVP), 50mg/5ml, bottle of 100ml oral suspension",,Bottle,,0,0,2,,5,,,-,,0,,0
63,Normal,,Mzimba North,MZN0574,,Zolozolo Health Centre,,,Health Centre,Government of Malawi,GF0072,"Tenofovir Disoproxil Fumarate/Lamivudine(TDF/3TC ), 300/300mg, pack of 30 tablets",,Bottle,,0,0,30,,"2,067",,,-,,0,,0
64,Normal,,Mzimba North,MZN0574,,Zolozolo Health Centre,,,Health Centre,Government of Malawi,GF0078,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 30 tablets (13A)",,Bottle,,250,50,54,,233,,,-,,0,,0
65,Normal,,Mzimba North,MZN0574,,Zolozolo Health Centre,,,Health Centre,Government of Malawi,GF0078-A,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 90 tablets (13A)",,Bottle,,150,50,59,,139,,,-,,0,,0
66,Normal,,Mzimba North,MZN0574,,Zolozolo Health Centre,,,Health Centre,Government of Malawi,GF0011,"Zidovudine /Lamivudine(AZT/3TC), 300mg/150mg, pack of 60  tablets",,Bottle,,0,0,0,,1,,,-,,0,,0
67,Normal,,Mzimba North,MZN0574,,Zolozolo Health Centre,,,Health Centre,Government of Malawi,GF0071,"Zidovudine/Lamivudine (AZT/3TC), 60/30mg, pack of 60 dispersible tablets",,Bottle,,0,0,0,,20,,,-,,0,,0
68,Normal,,Mzimba North,MZN0574,,Zolozolo Health Centre,,,Health Centre,Government of Malawi,GF0230,"Zidovudine/Lamivudine/Nevirapine (AZT/3TC/NVP), 60/30/50mg, pack of 60 dispersible tablets (2P)",,Bottle,,0,0,0,,16,,,-,,0,,0
69,Normal,,Mzimba North,MZN0574,,Zolozolo Health Centre,,,Health Centre,Government of Malawi,GF5410,"Bioline HIV 1/2, Kit of 25 tests",,Test,,0,25,13,,0,,,-,,10,,0
70,Normal,,Mzimba North,MZN0574,,Zolozolo Health Centre,,,Health Centre,Government of Malawi,GF0868,"DBS Bundles, 70 microlitre, Pack of 50 Tests",,Test,,100,50,34,,100,,,-,,0,,0
71,Normal,,Mzimba North,MZN0574,,Zolozolo Health Centre,,,Health Centre,Government of Malawi,GF0325,"Determine Hepatitis B tests, pack of 100 tests",,Test,,0,100,100,,"1,400",,,-,,0,,100
72,Normal,,Mzimba North,MZN0574,,Zolozolo Health Centre,,,Health Centre,Government of Malawi,GF0088,"Determine HIV 1/2, Kit of 100 Tests",,Test,,0,0,250,,0,,,-,,30,,0
73,Normal,,Mzimba North,MZN0574,,Zolozolo Health Centre,,,Health Centre,Government of Malawi,GF0087,Determine Syphilis pack of 100 tests,,Test,,"1,000",100,100,,"1,200",,,-,,0,,0
74,Normal,,Mzimba North,MZN0574,,Zolozolo Health Centre,,,Health Centre,Government of Malawi,GF5099,"OraQuick HIV Self Test Kit, Pack of 25 Tests",,Test,,0,0,200,,250,,,-,,0,,100
75,Normal,,Mzimba North,MZN0574,,Zolozolo Health Centre,,,Health Centre,Government of Malawi,GF0090,"Unigold, Kit of 20 tests",,Test,,0,0,7,,20,,,-,,30,,0
76,Normal,,Thyolo,TO3123,,Zoa Health Centre,,,Health Centre,Government of Malawi,GF5118,"Abacavir/Lamivudine (ABC/3TC), 120/60mg, pack of 30 dispersible tablets",,Bottle,,0,0,0,,86,,,-,,0,,0
77,Normal,,Thyolo,TO3123,,Zoa Health Centre,,,Health Centre,Government of Malawi,GF1103,"Abacavir/Lamivudine (ABC/3TC), 600/300mg, pack of 30 tablets",,Bottle,,0,0,0,,39,,,-,,0,,0
78,Normal,,Thyolo,TO3123,,Zoa Health Centre,,,Health Centre,Government of Malawi,GF5672,"Abacavir/Lamivudine/Dolutegravir, 60/30/5 mg pack of 180 tablets",,Bottle,,46,30,18,,16,,,-,,6,,0
79,Normal,,Thyolo,TO3123,,Zoa Health Centre,,,Health Centre,Government of Malawi,GF5282,"Dolutegravir (DTG) dispersible, 10mg, pack of 90 dispersible tablets",,Bottle,,0,0,0,,33,,,-,,0,,0
80,Normal,,Thyolo,TO3123,,Zoa Health Centre,,,Health Centre,Government of Malawi,GF5022,"Dolutegravir (DTG), 50mg, pack of 30  tablets",,Bottle,,0,0,0,,56,,,-,,0,,0
81,Normal,,Thyolo,TO3123,,Zoa Health Centre,,,Health Centre,Government of Malawi,GF5313,Isoniazid/Rifapentine 300/300mg pack of 36 tablets,,Tablets,,252,36,60,,360,,,-,,0,,0
82,Normal,,Thyolo,TO3123,,Zoa Health Centre,,,Health Centre,Government of Malawi,GF0812,"Nevirapine (NVP), 50mg/5ml, bottle of 100ml oral suspension",,Bottle,,0,9,4,,0,,,-,,5,,0
83,Normal,,Thyolo,TO3123,,Zoa Health Centre,,,Health Centre,Government of Malawi,GF0072,"Tenofovir Disoproxil Fumarate/Lamivudine(TDF/3TC ), 300/300mg, pack of 30 tablets",,Bottle,,0,0,9,,0,,,-,,30,,0
84,Normal,,Thyolo,TO3123,,Zoa Health Centre,,,Health Centre,Government of Malawi,GF0078,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 30 tablets (13A)",,Bottle,,135,100,198,,85,,,-,,0,,2
85,Normal,,Thyolo,TO3123,,Zoa Health Centre,,,Health Centre,Government of Malawi,GF0078-A,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 90 tablets (13A)",,Bottle,,900,400,360,,620,,,-,,0,,0
86,Normal,,Thyolo,TO3123,,Zoa Health Centre,,,Health Centre,Government of Malawi,GF0230,"Zidovudine/Lamivudine/Nevirapine (AZT/3TC/NVP), 60/30/50mg, pack of 60 dispersible tablets (2P)",,Bottle,,0,0,1,,3,,,-,,0,,0
87,Normal,,Thyolo,TO3123,,Zoa Health Centre,,,Health Centre,Government of Malawi,GF5410,"Bioline HIV 1/2, Kit of 25 tests",,Test,,0,0,9,,25,,,-,,0,,0
88,Normal,,Thyolo,TO3123,,Zoa Health Centre,,,Health Centre,Government of Malawi,GF0868,"DBS Bundles, 70 microlitre, Pack of 50 Tests",,Test,,100,250,167,,250,,,-,,0,,-300
89,Normal,,Thyolo,TO3123,,Zoa Health Centre,,,Health Centre,Government of Malawi,GF0325,"Determine Hepatitis B tests, pack of 100 tests",,Test,,100,100,67,,100,,,-,,0,,0
90,Normal,,Thyolo,TO3123,,Zoa Health Centre,,,Health Centre,Government of Malawi,GF0088,"Determine HIV 1/2, Kit of 100 Tests",,Test,,200,300,405,,0,,,-,,6,,100
91,Normal,,Thyolo,TO3123,,Zoa Health Centre,,,Health Centre,Government of Malawi,GF0087,Determine Syphilis pack of 100 tests,,Test,,300,300,200,,100,,,-,,0,,0
92,Normal,,Thyolo,TO3123,,Zoa Health Centre,,,Health Centre,Government of Malawi,GF5099,"OraQuick HIV Self Test Kit, Pack of 25 Tests",,Test,,0,0,25,,0,,,-,,30,,0
93,Normal,,Thyolo,TO3123,,Zoa Health Centre,,,Health Centre,Government of Malawi,GF0090,"Unigold, Kit of 20 tests",,Test,,0,0,7,,20,,,-,,0,,0
94,Normal,,Thyolo,TO3123,,Zoa Health Centre,,,Health Centre,Government of Malawi,GF5673,"Visitect CD4 + T cells Advanced Disease Rapid tests, 25 tests",,Test,,0,0,10,,0,,,-,,30,,0
95,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF5118,"Abacavir/Lamivudine (ABC/3TC), 120/60mg, pack of 30 dispersible tablets",,Bottle,,0,0,0,,84,,,-,,0,,0
96,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF1103,"Abacavir/Lamivudine (ABC/3TC), 600/300mg, pack of 30 tablets",,Bottle,,175,130,67,,141,,,-,,0,,-105
97,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF5672,"Abacavir/Lamivudine/Dolutegravir, 60/30/5 mg pack of 180 tablets",,Bottle,,0,50,64,,407,,,-,,0,,0
98,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF5555,"Cabotegravir long Acting, 200mg/ml, 3ml.",,Vial,,0,150,124,,176,,,-,,0,,0
99,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF5282,"Dolutegravir (DTG) dispersible, 10mg, pack of 90 dispersible tablets",,Bottle,,0,0,0,,197,,,-,,0,,0
100,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF5022,"Dolutegravir (DTG), 50mg, pack of 30  tablets",,Bottle,,0,50,67,,203,,,-,,0,,0
101,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF5313,Isoniazid/Rifapentine 300/300mg pack of 36 tablets,,Tablets,,0,720,480,,"5,040",,,-,,0,,0
102,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF0812,"Nevirapine (NVP), 50mg/5ml, bottle of 100ml oral suspension",,Bottle,,0,40,41,,20,,,-,,11,,60
103,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF0072,"Tenofovir Disoproxil Fumarate/Lamivudine(TDF/3TC ), 300/300mg, pack of 30 tablets",,Bottle,,450,132,134,,940,,,-,,0,,-390
104,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF0078,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 30 tablets (13A)",,Bottle,,0,253,214,,"2,386",,,-,,0,,0
105,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF0078-A,"Tenofovir Disoproxil Fumarate/Lamivudine/Dolutegravir (TDF/3TC /DTG), 300/300/50mg, pack of 90 tablets (13A)",,Bottle,,0,"1,200","1,054",,"3,067",,,-,,0,,0
106,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF5278,"Tenofovir Disoproxil Fumarate/Lamivudine/Efavirenz (TDF/3TC /EFV), 300/300/400mg, pack of 30 tablets (5A)",,Bottle,,0,0,0,,30,,,-,,0,,0
107,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF0011,"Zidovudine /Lamivudine(AZT/3TC), 300mg/150mg, pack of 60  tablets",,Bottle,,0,30,81,,0,,,-,,23,,0
108,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF0230,"Zidovudine/Lamivudine/Nevirapine (AZT/3TC/NVP), 60/30/50mg, pack of 60 dispersible tablets (2P)",,Bottle,,0,5,2,,16,,,-,,0,,0
109,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF5410,"Bioline HIV 1/2, Kit of 25 tests",,Test,,0,50,34,,25,,,-,,0,,0
110,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF0101,"Cryptococcal Antigen (CrAg LFA), Kit of 50",,Test,,0,0,84,,0,,,-,,30,,0
111,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF0868,"DBS Bundles, 70 microlitre, Pack of 50 Tests",,Test,,0,0,67,,"3,600",,,-,,0,,0
112,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF0325,"Determine Hepatitis B tests, pack of 100 tests",,Test,,0,200,234,,"1,500",,,-,,0,,0
113,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF0088,"Determine HIV 1/2, Kit of 100 Tests",,Test,,0,"1,200","1,734",,200,,,-,,0,,0
114,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF0087,Determine Syphilis pack of 100 tests,,Test,,0,600,411,,"1,600",,,-,,0,,0
115,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF5099,"OraQuick HIV Self Test Kit, Pack of 25 Tests",,Test,,0,900,759,,"3,500",,,-,,0,,"-2,000"
116,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,TBA14,Pima thermal paper,,Roll,,0,0,2,,0,,,-,,30,,0
117,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF0090,"Unigold, Kit of 20 tests",,Test,,0,40,39,,20,,,-,,0,,0
118,Normal,,Blantyre,BT2922,,Zingwangwa Health Centre,,,Health Centre,Government of Malawi,GF5673,"Visitect CD4 + T cells Advanced Disease Rapid tests, 25 tests",,Test,,0,0,30,,0,,,-,,30,,0
119,Normal,,Zomba,ZA2735,,Zilindo Health Centre,,,Health Centre,Government of Malawi,GF5118,"Abacavir/Lamivudine (ABC/3TC), 120/60mg, pack of 30 dispersible tablets",,Bottle,,0,5,2,,6,,,-,,0,,0
